value,Complex,var,Month,Year
8.68337440490723,SPEast,sstReShelf,08,1996
8.94994354248047,SPEnglishBay,sstReShelf,08,1996
9.02558898925781,SPReefPoint,sstReShelf,08,1996
8.73117160797119,SGNorth,sstReShelf,09,1996
9.01571846008301,SGSouth,sstReShelf,09,1996
8.19170093536377,SPEast,sstReShelf,09,1996
8.62704849243164,SPEnglishBay,sstReShelf,09,1996
8.75081729888916,SPReefPoint,sstReShelf,09,1996
7.00469017028809,SGNorth,sstReShelf,10,1996
7.19813680648804,SGSouth,sstReShelf,10,1996
6.32848882675171,SPEast,sstReShelf,10,1996
6.67150259017944,SPEnglishBay,sstReShelf,10,1996
6.84304618835449,SPReefPoint,sstReShelf,10,1996
6.12969446182251,SGNorth,sstReShelf,11,1996
6.23335981369019,SGSouth,sstReShelf,11,1996
5.16526174545288,SPEast,sstReShelf,11,1996
5.44568204879761,SPEnglishBay,sstReShelf,11,1996
5.77396249771118,SPReefPoint,sstReShelf,11,1996
8.8988208770752,SGNorth,sstReShelf,07,1997
8.4333553314209,SGSouth,sstReShelf,07,1997
7.78763771057129,SPEast,sstReShelf,07,1997
7.83321952819824,SPEnglishBay,sstReShelf,07,1997
8.25454235076904,SPReefPoint,sstReShelf,07,1997
10.6422920227051,SGNorth,sstReShelf,08,1997
10.0288047790527,SGSouth,sstReShelf,08,1997
9.95442390441895,SPEast,sstReShelf,08,1997
9.72382164001465,SPEnglishBay,sstReShelf,08,1997
10.0879011154175,SPReefPoint,sstReShelf,08,1997
9.1189079284668,SGNorth,sstReShelf,09,1997
9.24301719665527,SGSouth,sstReShelf,09,1997
8.6727991104126,SPEast,sstReShelf,09,1997
8.92418670654297,SPEnglishBay,sstReShelf,09,1997
9.00869178771973,SPReefPoint,sstReShelf,09,1997
7.46881008148193,SGNorth,sstReShelf,10,1997
7.48661136627197,SGSouth,sstReShelf,10,1997
6.77900648117065,SPEast,sstReShelf,10,1997
7.04771375656128,SPEnglishBay,sstReShelf,10,1997
7.19387245178223,SPReefPoint,sstReShelf,10,1997
5.34397745132446,SGNorth,sstReShelf,11,1997
5.39319849014282,SGSouth,sstReShelf,11,1997
4.07062196731567,SPEast,sstReShelf,11,1997
4.42525625228882,SPEnglishBay,sstReShelf,11,1997
4.68032741546631,SPReefPoint,sstReShelf,11,1997
8.90458297729492,SGNorth,sstReShelf,07,1998
8.65261077880859,SGSouth,sstReShelf,07,1998
7.84484672546387,SPEast,sstReShelf,07,1998
7.36870670318604,SPEnglishBay,sstReShelf,07,1998
8.00533390045166,SPReefPoint,sstReShelf,07,1998
10.2404842376709,SGNorth,sstReShelf,08,1998
10.2442350387573,SGSouth,sstReShelf,08,1998
9.19547080993652,SPEast,sstReShelf,08,1998
9.1006498336792,SPEnglishBay,sstReShelf,08,1998
9.60797595977783,SPReefPoint,sstReShelf,08,1998
7.69433164596558,SGNorth,sstReShelf,09,1998
7.74446678161621,SGSouth,sstReShelf,09,1998
7.0447940826416,SPEast,sstReShelf,09,1998
7.11908626556397,SPEnglishBay,sstReShelf,09,1998
7.33886003494263,SPReefPoint,sstReShelf,09,1998
6.45595455169678,SGNorth,sstReShelf,10,1998
6.60115575790405,SGSouth,sstReShelf,10,1998
5.63145208358765,SPEast,sstReShelf,10,1998
5.79986953735352,SPEnglishBay,sstReShelf,10,1998
6.04811429977417,SPReefPoint,sstReShelf,10,1998
5.47220802307129,SGNorth,sstReShelf,11,1998
5.47498226165772,SGSouth,sstReShelf,11,1998
4.28561305999756,SPEast,sstReShelf,11,1998
4.25693893432617,SPEnglishBay,sstReShelf,11,1998
4.78391599655151,SPReefPoint,sstReShelf,11,1998
8.03477001190186,SGNorth,sstReShelf,07,1999
7.96037817001343,SGSouth,sstReShelf,07,1999
7.09108829498291,SPEast,sstReShelf,07,1999
6.85699367523193,SPEnglishBay,sstReShelf,07,1999
7.37984704971314,SPReefPoint,sstReShelf,07,1999
8.03825950622559,SGNorth,sstReShelf,08,1999
7.71546459197998,SGSouth,sstReShelf,08,1999
7.30540895462036,SPEast,sstReShelf,08,1999
7.30557727813721,SPEnglishBay,sstReShelf,08,1999
7.57759237289429,SPReefPoint,sstReShelf,08,1999
8.06895065307617,SGNorth,sstReShelf,09,1999
8.21524333953857,SGSouth,sstReShelf,09,1999
7.28600263595581,SPEast,sstReShelf,09,1999
7.48456573486328,SPEnglishBay,sstReShelf,09,1999
7.73452949523926,SPReefPoint,sstReShelf,09,1999
6.84849309921265,SGNorth,sstReShelf,10,1999
7.12821245193481,SGSouth,sstReShelf,10,1999
5.85259771347046,SPEast,sstReShelf,10,1999
6.09872579574585,SPEnglishBay,sstReShelf,10,1999
6.46047830581665,SPReefPoint,sstReShelf,10,1999
4.57821702957153,SGNorth,sstReShelf,11,1999
5.02480125427246,SGSouth,sstReShelf,11,1999
3.07490110397339,SPEast,sstReShelf,11,1999
3.31658029556274,SPEnglishBay,sstReShelf,11,1999
3.84584832191467,SPReefPoint,sstReShelf,11,1999
7.64042472839356,SGNorth,sstReShelf,07,2000
7.43982267379761,SGSouth,sstReShelf,07,2000
7.32941865921021,SPEast,sstReShelf,07,2000
7.49129915237427,SPEnglishBay,sstReShelf,07,2000
7.50411891937256,SPReefPoint,sstReShelf,07,2000
8.5277214050293,SGNorth,sstReShelf,08,2000
8.60532665252686,SGSouth,sstReShelf,08,2000
8.46660804748535,SPEast,sstReShelf,08,2000
8.82264709472656,SPEnglishBay,sstReShelf,08,2000
8.67315483093262,SPReefPoint,sstReShelf,08,2000
8.06381225585938,SGNorth,sstReShelf,09,2000
8.24853229522705,SGSouth,sstReShelf,09,2000
7.31902408599854,SPEast,sstReShelf,09,2000
7.3301248550415,SPEnglishBay,sstReShelf,09,2000
7.68903732299805,SPReefPoint,sstReShelf,09,2000
6.78444623947144,SGNorth,sstReShelf,10,2000
7.03387117385864,SGSouth,sstReShelf,10,2000
6.16133117675781,SPEast,sstReShelf,10,2000
6.44309949874878,SPEnglishBay,sstReShelf,10,2000
6.59636735916138,SPReefPoint,sstReShelf,10,2000
5.92345333099365,SGNorth,sstReShelf,11,2000
5.93757677078247,SGSouth,sstReShelf,11,2000
5.33043766021729,SPEast,sstReShelf,11,2000
5.33043527603149,SPEnglishBay,sstReShelf,11,2000
5.54064416885376,SPReefPoint,sstReShelf,11,2000
8.41714477539063,SGNorth,sstReShelf,07,2001
8.14012336730957,SGSouth,sstReShelf,07,2001
7.52036094665527,SPEast,sstReShelf,07,2001
7.3183012008667,SPEnglishBay,sstReShelf,07,2001
7.71733331680298,SPReefPoint,sstReShelf,07,2001
10.0356521606445,SGNorth,sstReShelf,08,2001
9.86146926879883,SGSouth,sstReShelf,08,2001
8.99162769317627,SPEast,sstReShelf,08,2001
8.77066135406494,SPEnglishBay,sstReShelf,08,2001
9.31217670440674,SPReefPoint,sstReShelf,08,2001
8.9173002243042,SGNorth,sstReShelf,09,2001
8.9754114151001,SGSouth,sstReShelf,09,2001
8.11155605316162,SPEast,sstReShelf,09,2001
8.17852115631104,SPEnglishBay,sstReShelf,09,2001
8.49754810333252,SPReefPoint,sstReShelf,09,2001
7.16387319564819,SGNorth,sstReShelf,10,2001
7.20771837234497,SGSouth,sstReShelf,10,2001
5.94670486450195,SPEast,sstReShelf,10,2001
5.96469163894653,SPEnglishBay,sstReShelf,10,2001
6.45898628234863,SPReefPoint,sstReShelf,10,2001
5.59487962722778,SGNorth,sstReShelf,11,2001
5.66438150405884,SGSouth,sstReShelf,11,2001
4.37815189361572,SPEast,sstReShelf,11,2001
4.4019718170166,SPEnglishBay,sstReShelf,11,2001
4.96003246307373,SPReefPoint,sstReShelf,11,2001
8.88915920257568,SGNorth,sstReShelf,07,2002
8.31060981750488,SGSouth,sstReShelf,07,2002
8.11552143096924,SPEast,sstReShelf,07,2002
8.03790092468262,SPEnglishBay,sstReShelf,07,2002
8.33264541625977,SPReefPoint,sstReShelf,07,2002
10.5546407699585,SGNorth,sstReShelf,08,2002
9.94240283966064,SGSouth,sstReShelf,08,2002
10.1751079559326,SPEast,sstReShelf,08,2002
9.93436050415039,SPEnglishBay,sstReShelf,08,2002
10.2447118759155,SPReefPoint,sstReShelf,08,2002
9.01483535766602,SGNorth,sstReShelf,09,2002
8.83873462677002,SGSouth,sstReShelf,09,2002
8.87446022033691,SPEast,sstReShelf,09,2002
9.0255298614502,SPEnglishBay,sstReShelf,09,2002
8.99217796325684,SPReefPoint,sstReShelf,09,2002
7.27056789398193,SGNorth,sstReShelf,10,2002
7.13850116729736,SGSouth,sstReShelf,10,2002
6.69396257400513,SPEast,sstReShelf,10,2002
6.81676864624023,SPEnglishBay,sstReShelf,10,2002
6.97173976898193,SPReefPoint,sstReShelf,10,2002
5.83847188949585,SGNorth,sstReShelf,11,2002
5.57220506668091,SGSouth,sstReShelf,11,2002
4.91645383834839,SPEast,sstReShelf,11,2002
4.77544784545898,SPEnglishBay,sstReShelf,11,2002
5.21368074417114,SPReefPoint,sstReShelf,11,2002
9.45000839233398,SGNorth,sstReShelf,07,2003
9.3576135635376,SGSouth,sstReShelf,07,2003
9.16418266296387,SPEast,sstReShelf,07,2003
9.25240898132324,SPEnglishBay,sstReShelf,07,2003
9.40885734558105,SPReefPoint,sstReShelf,07,2003
10.7557010650635,SGNorth,sstReShelf,08,2003
10.4178152084351,SGSouth,sstReShelf,08,2003
10.2975902557373,SPEast,sstReShelf,08,2003
10.1261625289917,SPEnglishBay,sstReShelf,08,2003
10.389443397522,SPReefPoint,sstReShelf,08,2003
10.6635713577271,SGNorth,sstReShelf,09,2003
10.3372573852539,SGSouth,sstReShelf,09,2003
10.6060628890991,SPEast,sstReShelf,09,2003
10.397045135498,SPEnglishBay,sstReShelf,09,2003
10.509183883667,SPReefPoint,sstReShelf,09,2003
8.25836658477783,SGNorth,sstReShelf,10,2003
8.1368522644043,SGSouth,sstReShelf,10,2003
7.66687965393066,SPEast,sstReShelf,10,2003
7.67200088500977,SPEnglishBay,sstReShelf,10,2003
7.87129545211792,SPReefPoint,sstReShelf,10,2003
6.65228796005249,SGNorth,sstReShelf,11,2003
6.56543779373169,SGSouth,sstReShelf,11,2003
5.92606019973755,SPEast,sstReShelf,11,2003
5.993980884552,SPEnglishBay,sstReShelf,11,2003
6.2129716873169,SPReefPoint,sstReShelf,11,2003
10.1879920959473,SGNorth,sstReShelf,07,2004
9.570631980896,SGSouth,sstReShelf,07,2004
9.41568183898926,SPEast,sstReShelf,07,2004
9.00919532775879,SPEnglishBay,sstReShelf,07,2004
9.44989395141602,SPReefPoint,sstReShelf,07,2004
10.5373916625977,SGNorth,sstReShelf,08,2004
9.85564422607422,SGSouth,sstReShelf,08,2004
10.5227336883545,SPEast,sstReShelf,08,2004
10.3332223892212,SPEnglishBay,sstReShelf,08,2004
10.2951412200928,SPReefPoint,sstReShelf,08,2004
9.95083236694336,SGNorth,sstReShelf,09,2004
9.45438289642334,SGSouth,sstReShelf,09,2004
9.87122440338135,SPEast,sstReShelf,09,2004
9.5036735534668,SPEnglishBay,sstReShelf,09,2004
9.65720748901367,SPReefPoint,sstReShelf,09,2004
7.29420232772827,SGNorth,sstReShelf,10,2004
7.15819883346558,SGSouth,sstReShelf,10,2004
6.68968725204468,SPEast,sstReShelf,10,2004
6.67410850524902,SPEnglishBay,sstReShelf,10,2004
6.8666729927063,SPReefPoint,sstReShelf,10,2004
5.01757669448853,SGNorth,sstReShelf,11,2004
5.08925294876099,SGSouth,sstReShelf,11,2004
4.015212059021,SPEast,sstReShelf,11,2004
4.01558494567871,SPEnglishBay,sstReShelf,11,2004
4.41902303695679,SPReefPoint,sstReShelf,11,2004
10.3708152770996,SGNorth,sstReShelf,07,2005
9.9405403137207,SGSouth,sstReShelf,07,2005
9.32248306274414,SPEast,sstReShelf,07,2005
9.29667663574219,SPEnglishBay,sstReShelf,07,2005
9.74306964874268,SPReefPoint,sstReShelf,07,2005
10.4802713394165,SGNorth,sstReShelf,08,2005
10.0368661880493,SGSouth,sstReShelf,08,2005
9.91523742675781,SPEast,sstReShelf,08,2005
9.84172630310059,SPEnglishBay,sstReShelf,08,2005
10.0704917907715,SPReefPoint,sstReShelf,08,2005
9.12904167175293,SGNorth,sstReShelf,09,2005
9.05992698669434,SGSouth,sstReShelf,09,2005
8.69175338745117,SPEast,sstReShelf,09,2005
9.08250904083252,SPEnglishBay,sstReShelf,09,2005
9.13598728179932,SPReefPoint,sstReShelf,09,2005
7.41920185089111,SGNorth,sstReShelf,10,2005
7.71835899353027,SGSouth,sstReShelf,10,2005
6.45188856124878,SPEast,sstReShelf,10,2005
6.70392084121704,SPEnglishBay,sstReShelf,10,2005
6.98348808288574,SPReefPoint,sstReShelf,10,2005
5.57411813735962,SGNorth,sstReShelf,11,2005
5.83057451248169,SGSouth,sstReShelf,11,2005
4.44006967544556,SPEast,sstReShelf,11,2005
4.7465558052063,SPEnglishBay,sstReShelf,11,2005
5.14428424835205,SPReefPoint,sstReShelf,11,2005
8.57090187072754,SGNorth,sstReShelf,07,2006
8.64739894866943,SGSouth,sstReShelf,07,2006
7.84031820297241,SPEast,sstReShelf,07,2006
7.91242742538452,SPEnglishBay,sstReShelf,07,2006
8.15579891204834,SPReefPoint,sstReShelf,07,2006
8.63853931427002,SGNorth,sstReShelf,08,2006
8.62971496582031,SGSouth,sstReShelf,08,2006
8.16247081756592,SPEast,sstReShelf,08,2006
8.4086799621582,SPEnglishBay,sstReShelf,08,2006
8.51327991485596,SPReefPoint,sstReShelf,08,2006
8.77950382232666,SGNorth,sstReShelf,09,2006
8.54065990447998,SGSouth,sstReShelf,09,2006
8.09410667419434,SPEast,sstReShelf,09,2006
8.06679248809815,SPEnglishBay,sstReShelf,09,2006
8.36000728607178,SPReefPoint,sstReShelf,09,2006
6.94913864135742,SGNorth,sstReShelf,10,2006
7.20000648498535,SGSouth,sstReShelf,10,2006
5.93974018096924,SPEast,sstReShelf,10,2006
6.4290885925293,SPEnglishBay,sstReShelf,10,2006
6.68472814559937,SPReefPoint,sstReShelf,10,2006
4.92791891098023,SGNorth,sstReShelf,11,2006
5.24861001968384,SGSouth,sstReShelf,11,2006
3.51481986045837,SPEast,sstReShelf,11,2006
4.04829216003418,SPEnglishBay,sstReShelf,11,2006
4.46470403671265,SPReefPoint,sstReShelf,11,2006
8.12158012390137,SGNorth,sstReShelf,07,2007
8.00657749176025,SGSouth,sstReShelf,07,2007
7.24661445617676,SPEast,sstReShelf,07,2007
7.23397636413574,SPEnglishBay,sstReShelf,07,2007
7.60450077056885,SPReefPoint,sstReShelf,07,2007
9.891921043396,SGNorth,sstReShelf,08,2007
9.73015308380127,SGSouth,sstReShelf,08,2007
8.98326778411865,SPEast,sstReShelf,08,2007
8.85232162475586,SPEnglishBay,sstReShelf,08,2007
9.19039440155029,SPReefPoint,sstReShelf,08,2007
8.08273410797119,SGNorth,sstReShelf,09,2007
7.94041109085083,SGSouth,sstReShelf,09,2007
7.61116075515747,SPEast,sstReShelf,09,2007
7.97605705261231,SPEnglishBay,sstReShelf,09,2007
7.93188047409058,SPReefPoint,sstReShelf,09,2007
5.88954734802246,SGNorth,sstReShelf,10,2007
6.15501260757446,SGSouth,sstReShelf,10,2007
4.94847202301025,SPEast,sstReShelf,10,2007
5.36688423156738,SPEnglishBay,sstReShelf,10,2007
5.41159152984619,SPReefPoint,sstReShelf,10,2007
4.32082891464233,SGNorth,sstReShelf,11,2007
4.73819160461426,SGSouth,sstReShelf,11,2007
3.12859702110291,SPEast,sstReShelf,11,2007
3.50018787384033,SPEnglishBay,sstReShelf,11,2007
3.72253894805908,SPReefPoint,sstReShelf,11,2007
6.81771850585938,SGNorth,sstReShelf,07,2008
7.0111894607544,SGSouth,sstReShelf,07,2008
5.78610897064209,SPEast,sstReShelf,07,2008
6.24345016479492,SPEnglishBay,sstReShelf,07,2008
6.43717575073242,SPReefPoint,sstReShelf,07,2008
8.88418674468994,SGNorth,sstReShelf,08,2008
9.0584192276001,SGSouth,sstReShelf,08,2008
8.38752841949463,SPEast,sstReShelf,08,2008
8.8937406539917,SPEnglishBay,sstReShelf,08,2008
8.95866012573242,SPReefPoint,sstReShelf,08,2008
8.64308547973633,SGNorth,sstReShelf,09,2008
8.46250820159912,SGSouth,sstReShelf,09,2008
7.86530017852783,SPEast,sstReShelf,09,2008
8.22651958465576,SPEnglishBay,sstReShelf,09,2008
8.45676612854004,SPReefPoint,sstReShelf,09,2008
6.94297122955322,SGNorth,sstReShelf,10,2008
7.10526084899902,SGSouth,sstReShelf,10,2008
5.4017276763916,SPEast,sstReShelf,10,2008
5.76426649093628,SPEnglishBay,sstReShelf,10,2008
6.28809070587158,SPReefPoint,sstReShelf,10,2008
4.82194089889526,SGNorth,sstReShelf,11,2008
5.22129154205322,SGSouth,sstReShelf,11,2008
3.20313882827759,SPEast,sstReShelf,11,2008
3.70443844795227,SPEnglishBay,sstReShelf,11,2008
4.18884420394897,SPReefPoint,sstReShelf,11,2008
7.26239442825317,SGNorth,sstReShelf,07,2009
6.83315944671631,SGSouth,sstReShelf,07,2009
6.16439485549927,SPEast,sstReShelf,07,2009
6.35428142547607,SPEnglishBay,sstReShelf,07,2009
6.69648742675781,SPReefPoint,sstReShelf,07,2009
8.84470367431641,SGNorth,sstReShelf,08,2009
8.60178565979004,SGSouth,sstReShelf,08,2009
8.5637788772583,SPEast,sstReShelf,08,2009
8.66132354736328,SPEnglishBay,sstReShelf,08,2009
8.75873470306397,SPReefPoint,sstReShelf,08,2009
7.86238288879395,SGNorth,sstReShelf,09,2009
7.86571931838989,SGSouth,sstReShelf,09,2009
7.56212902069092,SPEast,sstReShelf,09,2009
7.73398447036743,SPEnglishBay,sstReShelf,09,2009
7.75581789016724,SPReefPoint,sstReShelf,09,2009
6.41268110275269,SGNorth,sstReShelf,10,2009
6.66844844818115,SGSouth,sstReShelf,10,2009
5.70129728317261,SPEast,sstReShelf,10,2009
6.21937465667725,SPEnglishBay,sstReShelf,10,2009
6.21923112869263,SPReefPoint,sstReShelf,10,2009
4.0181040763855,SGNorth,sstReShelf,11,2009
4.6892991065979,SGSouth,sstReShelf,11,2009
3.06899452209473,SPEast,sstReShelf,11,2009
3.64239883422852,SPEnglishBay,sstReShelf,11,2009
3.6755964756012,SPReefPoint,sstReShelf,11,2009
7.49556732177734,SGNorth,sstReShelf,07,2010
7.42102813720703,SGSouth,sstReShelf,07,2010
7.16996335983276,SPEast,sstReShelf,07,2010
7.29305648803711,SPEnglishBay,sstReShelf,07,2010
7.31645488739014,SPReefPoint,sstReShelf,07,2010
8.72817230224609,SGNorth,sstReShelf,08,2010
8.74538230895996,SGSouth,sstReShelf,08,2010
8.33669185638428,SPEast,sstReShelf,08,2010
8.769606590271,SPEnglishBay,sstReShelf,08,2010
8.67990970611572,SPReefPoint,sstReShelf,08,2010
8.82078075408936,SGNorth,sstReShelf,09,2010
9.00409030914307,SGSouth,sstReShelf,09,2010
7.86349773406982,SPEast,sstReShelf,09,2010
8.2142505645752,SPEnglishBay,sstReShelf,09,2010
8.44475746154785,SPReefPoint,sstReShelf,09,2010
6.29817295074463,SGNorth,sstReShelf,10,2010
6.49447584152222,SGSouth,sstReShelf,10,2010
5.50888681411743,SPEast,sstReShelf,10,2010
5.93317365646362,SPEnglishBay,sstReShelf,10,2010
5.96270513534546,SPReefPoint,sstReShelf,10,2010
5.20857763290405,SGNorth,sstReShelf,11,2010
5.49326658248901,SGSouth,sstReShelf,11,2010
3.92840576171875,SPEast,sstReShelf,11,2010
4.35227870941162,SPEnglishBay,sstReShelf,11,2010
4.6491322517395,SPReefPoint,sstReShelf,11,2010
6.87591743469238,SGNorth,sstReShelf,07,2011
6.97495985031128,SGSouth,sstReShelf,07,2011
5.63686561584473,SPEast,sstReShelf,07,2011
6.0389142036438,SPEnglishBay,sstReShelf,07,2011
6.33316469192505,SPReefPoint,sstReShelf,07,2011
9.49058055877686,SGNorth,sstReShelf,08,2011
9.64468574523926,SGSouth,sstReShelf,08,2011
8.38562202453613,SPEast,sstReShelf,08,2011
8.67722988128662,SPEnglishBay,sstReShelf,08,2011
9.13365077972412,SPReefPoint,sstReShelf,08,2011
7.97197437286377,SGNorth,sstReShelf,09,2011
8.15721130371094,SGSouth,sstReShelf,09,2011
6.8494462966919,SPEast,sstReShelf,09,2011
7.36674642562866,SPEnglishBay,sstReShelf,09,2011
7.69849109649658,SPReefPoint,sstReShelf,09,2011
6.69395637512207,SGNorth,sstReShelf,10,2011
7.01886320114136,SGSouth,sstReShelf,10,2011
5.82404375076294,SPEast,sstReShelf,10,2011
6.19824743270874,SPEnglishBay,sstReShelf,10,2011
6.47185182571411,SPReefPoint,sstReShelf,10,2011
4.57743978500366,SGNorth,sstReShelf,11,2011
4.86921834945679,SGSouth,sstReShelf,11,2011
3.39331245422363,SPEast,sstReShelf,11,2011
3.71703219413757,SPEnglishBay,sstReShelf,11,2011
4.08645725250244,SPReefPoint,sstReShelf,11,2011
6.98891735076904,SGNorth,sstReShelf,07,2012
6.91054105758667,SGSouth,sstReShelf,07,2012
6.5390191078186,SPEast,sstReShelf,07,2012
6.61673069000244,SPEnglishBay,sstReShelf,07,2012
6.68686580657959,SPReefPoint,sstReShelf,07,2012
8.31752681732178,SGNorth,sstReShelf,08,2012
8.21718883514404,SGSouth,sstReShelf,08,2012
8.14608860015869,SPEast,sstReShelf,08,2012
8.16747570037842,SPEnglishBay,sstReShelf,08,2012
8.20897483825684,SPReefPoint,sstReShelf,08,2012
7.20505094528198,SGNorth,sstReShelf,09,2012
7.32529020309448,SGSouth,sstReShelf,09,2012
6.38112115859985,SPEast,sstReShelf,09,2012
6.73716497421265,SPEnglishBay,sstReShelf,09,2012
6.88948106765747,SPReefPoint,sstReShelf,09,2012
5.93194961547852,SGNorth,sstReShelf,10,2012
6.32526016235352,SGSouth,sstReShelf,10,2012
4.55170726776123,SPEast,sstReShelf,10,2012
4.91732120513916,SPEnglishBay,sstReShelf,10,2012
5.31848049163818,SPReefPoint,sstReShelf,10,2012
3.69384384155273,SGNorth,sstReShelf,11,2012
4.17927837371826,SGSouth,sstReShelf,11,2012
2.51971769332886,SPEast,sstReShelf,11,2012
3.05108094215393,SPEnglishBay,sstReShelf,11,2012
3.20548582077026,SPReefPoint,sstReShelf,11,2012
7.95534181594849,SGNorth,sstReShelf,07,2013
7.54160213470459,SGSouth,sstReShelf,07,2013
7.11575078964233,SPEast,sstReShelf,07,2013
7.02922773361206,SPEnglishBay,sstReShelf,07,2013
7.30077600479126,SPReefPoint,sstReShelf,07,2013
9.77512168884277,SGNorth,sstReShelf,08,2013
9.57032585144043,SGSouth,sstReShelf,08,2013
9.10574817657471,SPEast,sstReShelf,08,2013
9.36051464080811,SPEnglishBay,sstReShelf,08,2013
9.44280910491943,SPReefPoint,sstReShelf,08,2013
8.89751434326172,SGNorth,sstReShelf,09,2013
9.10168838500977,SGSouth,sstReShelf,09,2013
8.21124744415283,SPEast,sstReShelf,09,2013
8.51291751861572,SPEnglishBay,sstReShelf,09,2013
8.7010669708252,SPReefPoint,sstReShelf,09,2013
6.96702814102173,SGNorth,sstReShelf,10,2013
7.20136594772339,SGSouth,sstReShelf,10,2013
6.06935024261475,SPEast,sstReShelf,10,2013
6.61558866500855,SPEnglishBay,sstReShelf,10,2013
6.77868843078613,SPReefPoint,sstReShelf,10,2013
5.33163070678711,SGNorth,sstReShelf,11,2013
5.52064514160156,SGSouth,sstReShelf,11,2013
4.07139015197754,SPEast,sstReShelf,11,2013
4.45138025283814,SPEnglishBay,sstReShelf,11,2013
4.75852060317993,SPReefPoint,sstReShelf,11,2013
10.8247127532959,SGNorth,sstReShelf,07,2014
10.317985534668,SGSouth,sstReShelf,07,2014
9.52454471588135,SPEast,sstReShelf,07,2014
9.2405252456665,SPEnglishBay,sstReShelf,07,2014
9.86955451965332,SPReefPoint,sstReShelf,07,2014
12.4267158508301,SGNorth,sstReShelf,08,2014
12.0137710571289,SGSouth,sstReShelf,08,2014
11.9841794967651,SPEast,sstReShelf,08,2014
11.7237281799316,SPEnglishBay,sstReShelf,08,2014
11.9548988342285,SPReefPoint,sstReShelf,08,2014
11.2113237380981,SGNorth,sstReShelf,09,2014
10.9988012313843,SGSouth,sstReShelf,09,2014
11.0635890960693,SPEast,sstReShelf,09,2014
11.0682964324951,SPEnglishBay,sstReShelf,09,2014
11.1674203872681,SPReefPoint,sstReShelf,09,2014
7.85982418060303,SGNorth,sstReShelf,10,2014
7.81724119186401,SGSouth,sstReShelf,10,2014
7.05277538299561,SPEast,sstReShelf,10,2014
7.35166931152344,SPEnglishBay,sstReShelf,10,2014
7.48675489425659,SPReefPoint,sstReShelf,10,2014
6.05114698410034,SGNorth,sstReShelf,11,2014
6.07683753967285,SGSouth,sstReShelf,11,2014
5.02884531021118,SPEast,sstReShelf,11,2014
5.15049934387207,SPEnglishBay,sstReShelf,11,2014
5.43840074539185,SPReefPoint,sstReShelf,11,2014
9.43284034729004,SGNorth,sstReShelf,07,2015
8.89500617980957,SGSouth,sstReShelf,07,2015
7.91327095031738,SPEast,sstReShelf,07,2015
7.808678150177,SPEnglishBay,sstReShelf,07,2015
8.61540985107422,SPReefPoint,sstReShelf,07,2015
10.9793357849121,SGNorth,sstReShelf,08,2015
10.5900173187256,SGSouth,sstReShelf,08,2015
10.2500858306885,SPEast,sstReShelf,08,2015
10.0293369293213,SPEnglishBay,sstReShelf,08,2015
10.4566774368286,SPReefPoint,sstReShelf,08,2015
10.1216020584106,SGNorth,sstReShelf,09,2015
10.1139211654663,SGSouth,sstReShelf,09,2015
9.12623023986816,SPEast,sstReShelf,09,2015
9.3677806854248,SPEnglishBay,sstReShelf,09,2015
9.67701530456543,SPReefPoint,sstReShelf,09,2015
8.1133918762207,SGNorth,sstReShelf,10,2015
8.41895198822022,SGSouth,sstReShelf,10,2015
6.69736385345459,SPEast,sstReShelf,10,2015
6.95719432830811,SPEnglishBay,sstReShelf,10,2015
7.50970268249512,SPReefPoint,sstReShelf,10,2015
6.36469650268555,SGNorth,sstReShelf,11,2015
6.51394701004028,SGSouth,sstReShelf,11,2015
5.10768556594849,SPEast,sstReShelf,11,2015
5.03701686859131,SPEnglishBay,sstReShelf,11,2015
5.71133041381836,SPReefPoint,sstReShelf,11,2015
11.4507284164429,SGNorth,sstReShelf,07,2016
10.7271099090576,SGSouth,sstReShelf,07,2016
11.6491670608521,SPEast,sstReShelf,07,2016
11.0649700164795,SPEnglishBay,sstReShelf,07,2016
11.1593828201294,SPReefPoint,sstReShelf,07,2016
12.3112363815308,SGNorth,sstReShelf,08,2016
11.903190612793,SGSouth,sstReShelf,08,2016
11.6749267578125,SPEast,sstReShelf,08,2016
11.5034694671631,SPEnglishBay,sstReShelf,08,2016
11.8016691207886,SPReefPoint,sstReShelf,08,2016
11.5353126525879,SGNorth,sstReShelf,09,2016
11.2635889053345,SGSouth,sstReShelf,09,2016
10.473331451416,SPEast,sstReShelf,09,2016
10.2494745254517,SPEnglishBay,sstReShelf,09,2016
10.7797317504883,SPReefPoint,sstReShelf,09,2016
9.13016128540039,SGNorth,sstReShelf,10,2016
8.96173858642578,SGSouth,sstReShelf,10,2016
8.38133335113525,SPEast,sstReShelf,10,2016
8.35431575775147,SPEnglishBay,sstReShelf,10,2016
8.64820098876953,SPReefPoint,sstReShelf,10,2016
6.983717918396,SGNorth,sstReShelf,11,2016
6.71081018447876,SGSouth,sstReShelf,11,2016
6.28938293457031,SPEast,sstReShelf,11,2016
6.18942165374756,SPEnglishBay,sstReShelf,11,2016
6.4957070350647,SPReefPoint,sstReShelf,11,2016
8.72600841522217,SGNorth,sstReShelf,07,2017
8.25509452819824,SGSouth,sstReShelf,07,2017
8.36258316040039,SPEast,sstReShelf,07,2017
8.44811916351318,SPEnglishBay,sstReShelf,07,2017
